date,venue_code,race_no,boat_no,racer_grade_num,win_rate,local_win_rate,national_2rate,local_2rate,st_avg,fly_count,motor_rate,exhibition_time,exhibition_st,tilt,is_night,wind_speed,rank,is_first
20260520,11,3,6,4,7.03,4.46,0.551,0.1538,0.15,0,0.4231,,,,0,4,6,0
20260520,11,4,1,3,5.72,4.32,0.3884,0.2857,0.17,0,0.3913,,,,0,2,5,0
20260520,11,4,2,4,6.78,5.79,0.4261,0.3928999999999999,0.15,0,0.3846,,,,0,2,2,0
20260520,11,4,3,4,7.11,7.76,0.5224,0.6315999999999999,0.14,0,0.4643,,,,0,2,3,0
20260520,11,4,4,4,6.6,6.45,0.4914,0.45,0.15,0,0.36,,,,0,2,6,0
20260520,11,4,5,4,6.76,6.68,0.4443999999999999,0.36,0.16,0,0.3157999999999999,,,,0,2,1,1
20260520,11,4,6,3,5.76,6.92,0.3675,0.52,0.15,0,0.3333,,,,0,2,4,0
20260520,11,5,1,3,6.4,6.48,0.439,0.3704,0.14,0,0.5,,,,0,3,6,0
20260520,11,5,2,4,6.66,5.38,0.4673,0.1923,0.14,0,0.3448,,,,0,3,1,1
20260520,11,5,3,3,6.44,6.88,0.4661999999999999,0.5036,0.18,0,0.2857,,,,0,3,5,0
20260520,11,5,4,3,6.12,6.56,0.4418999999999999,0.4443999999999999,0.15,0,0.2593,,,,0,3,2,0
20260520,11,5,5,4,7.58,6.72,0.5876,0.2778,0.15,0,0.4138,,,,0,3,4,0
20260520,11,5,6,4,7.22,6.71,0.5877,0.5357,0.15,0,0.4167,,,,0,3,3,0
20260520,11,6,1,4,7.53,5.78,0.6393,0.3333,0.15,1,0.32,,,,0,3,5,0
20260520,11,6,2,3,6.91,5.6,0.525,0.3293,0.17,0,0.3333,,,,0,3,3,0
20260520,11,6,3,3,6.4,5.87,0.4443999999999999,0.413,0.18,0,0.3684,,,,0,3,1,1
20260520,11,6,4,4,7.21,5.94,0.5345,0.3333,0.18,0,0.3077,,,,0,3,2,0
20260520,11,6,5,3,6.02,4.73,0.4118,0.2708,0.13,0,0.4,,,,0,3,6,0
20260520,11,6,6,3,6.22,4.88,0.4265,0.1765,0.2,0,0.36,,,,0,3,4,0
20260520,11,7,1,4,6.61,5.67,0.4545,0.0,0.15,0,0.3,,,,0,3,1,1
20260520,11,7,2,3,5.89,6.11,0.4185999999999999,0.4772999999999999,0.15,0,0.25,,,,0,3,3,0
20260520,11,7,3,4,6.46,6.61,0.4422,0.4756,0.15,0,0.4167,,,,0,3,2,0
20260520,11,7,4,1,,,,,,0,,,,,0,3,4,0
20260520,11,7,5,4,7.26,7.17,0.5304,0.5,0.13,0,0.4,,,,0,3,5,0
20260520,11,7,6,1,,,,,,0,,,,,0,3,6,0
20260520,11,8,1,4,7.11,7.76,0.5224,0.6315999999999999,0.14,0,0.4643,,,,0,3,2,0
20260520,11,8,2,4,6.19,9.0,0.3645,0.75,0.16,0,0.4347999999999999,,,,0,3,1,1
20260520,11,8,3,1,,,,,,0,,,,,0,3,4,0
20260520,11,8,4,1,,,,,,0,,,,,0,3,6,0
20260520,11,8,5,4,6.74,6.38,0.4746,0.4761999999999999,0.13,0,0.24,,,,0,3,3,0
20260520,11,8,6,1,,,,,,0,,,,,0,3,5,0
20260520,11,9,1,4,7.58,6.72,0.5876,0.2778,0.15,0,0.4138,,,,0,3,1,1
20260520,11,9,2,4,7.16,6.38,0.4921999999999999,0.375,0.14,0,0.5385,,,,0,3,2,0
20260520,11,9,3,1,,,,,,0,,,,,0,3,3,0
20260520,11,9,4,1,,,,,,0,,,,,0,3,6,0
20260520,11,9,5,1,,,,,,0,,,,,0,3,5,0
20260520,11,9,6,1,,,,,,0,,,,,0,3,4,0
20260520,11,10,1,4,6.76,6.68,0.4443999999999999,0.36,0.16,0,0.3157999999999999,,,,0,4,2,0
20260520,11,10,2,4,7.22,6.71,0.5877,0.5357,0.15,0,0.4167,,,,0,4,1,1
20260520,11,10,3,1,,,,,,0,,,,,0,4,3,0
20260520,11,10,4,3,5.39,5.12,0.3607,0.2941,0.17,0,0.25,,,,0,4,5,0
20260520,11,10,5,1,,,,,,0,,,,,0,4,6,0
20260520,11,10,6,1,,,,,,0,,,,,0,4,4,0
20260520,11,11,1,4,7.21,5.94,0.5345,0.3333,0.18,0,0.3077,,,,0,3,1,1
20260520,11,11,2,1,,,,,,0,,,,,0,3,2,0
20260520,11,11,3,1,,,,,,0,,,,,0,3,6,0
20260520,11,11,4,1,,,,,,0,,,,,0,3,3,0
20260520,11,11,5,4,6.61,5.67,0.4545,0.0,0.15,0,0.3,,,,0,3,5,0
20260520,11,11,6,1,,,,,,0,,,,,0,3,4,0
20260520,11,12,1,4,6.98,7.68,0.4839,0.52,0.12,0,0.5172,,,,0,3,1,1
20260520,11,12,2,4,7.18,7.52,0.5091,0.44,0.14,0,0.2307999999999999,,,,0,3,3,0
20260520,11,12,3,4,6.83,6.53,0.4462,0.4736999999999999,0.13,0,0.32,,,,0,3,6,0
20260520,11,12,4,4,7.07,8.0,0.4806,0.6429,0.15,0,0.3461999999999999,,,,0,3,2,0
20260520,11,12,5,4,6.97,7.0,0.487,0.4828,0.12,0,0.36,,,,0,3,4,0
20260520,11,12,6,4,6.57,7.06,0.4871999999999999,0.5596,0.13,0,0.25,,,,0,3,5,0
20260520,14,1,1,3,5.88,5.96,0.3782,0.413,0.16,0,0.5556,,,,0,3,1,1
20260520,14,1,2,2,4.71,4.57,0.2673999999999999,0.2380999999999999,0.17,0,0.1071,,,,0,3,2,0
20260520,14,1,3,1,5.0,,,,,0,,,,,0,3,6,0
20260520,14,1,4,1,1.0,,,,,0,,,,,0,3,5,0
20260520,14,1,5,1,5.0,,,,,0,,,,,0,3,4,0
20260520,14,1,6,1,3.0,,,,,0,,,,,0,3,3,0
20260520,14,2,1,3,6.41,5.63,0.5243,0.3333,0.13,0,0.1333,,,,0,3,1,1
20260520,14,2,2,2,5.82,4.91,0.3762,0.3043,0.16,0,0.2143,,,,0,3,4,0
20260520,14,2,3,4,6.05,6.29,0.4902,0.4286,0.14,0,0.2221999999999999,,,,0,3,2,0
20260520,14,2,4,1,2.0,6.0,,,,0,,,,,0,3,5,0
20260520,14,2,5,4,5.98,5.85,0.3971,0.4443999999999999,0.15,0,0.6875,,,,0,3,3,0
20260520,14,2,6,1,5.0,2.0,,,,0,,,,,0,3,6,0
20260520,14,3,1,3,5.57,5.48,0.375,0.3939,0.17,0,0.2307999999999999,,,,0,3,1,1
20260520,14,3,2,2,4.54,5.4,0.2387999999999999,0.4,0.16,0,0.25,,,,0,3,2,0
20260520,14,3,3,3,5.02,6.0,0.3217,0.3846,0.18,1,0.1153999999999999,,,,0,3,5,0
20260520,14,3,4,1,6.0,,,,,0,,,,,0,3,4,0
20260520,14,3,5,1,4.0,,,,,0,,,,,0,3,3,0
20260520,14,3,6,1,5.0,2.0,,,,0,,,,,0,3,6,0
20260520,14,4,1,4,6.8,6.05,0.5294,0.4211,0.15,0,0.2353,,,,0,4,1,1
20260520,14,4,2,2,4.64,0.0,0.2316,0.0,0.2,0,0.2917,,,,0,4,3,0
20260520,14,4,3,3,4.53,5.86,0.2234,0.5714,0.13,0,0.5455,,,,0,4,4,0
20260520,14,4,4,1,4.0,4.0,,,,0,,,,,0,4,5,0
20260520,14,4,5,1,2.0,4.0,,,,0,,,,,0,4,6,0
20260520,14,4,6,1,3.0,1.0,,,,0,,,,,0,4,2,0
20260520,14,5,1,3,5.21,6.94,0.3364,0.5882000000000001,0.14,0,0.1578999999999999,,,,0,4,3,0
20260520,14,5,2,2,5.53,5.75,0.3402,0.5,0.17,0,0.6923,,,,0,4,5,0
20260520,14,5,3,1,1.0,,,,,0,,,,,0,4,6,0
20260520,14,5,4,3,5.79,5.95,0.3689,0.4474,0.16,0,0.25,,,,0,4,1,1
20260520,14,5,5,1,4.0,1.0,,,,0,,,,,0,4,4,0
20260520,14,5,6,1,1.0,,,,,0,,,,,0,4,2,0
20260520,14,6,1,3,5.91,5.19,0.4036999999999999,0.25,0.15,0,0.4347999999999999,,,,0,3,1,1
20260520,14,6,2,2,4.01,7.38,0.1728,0.625,0.16,0,0.3125,,,,0,3,5,0
20260520,14,6,3,1,6.0,1.0,,,,0,,,,,0,3,2,0
20260520,14,6,4,1,5.0,2.0,,,,0,,,,,0,3,4,0
20260520,14,6,5,1,4.05,4.75,0.225,0.25,0.22,0,0.2963,,,,0,3,3,0
20260520,14,6,6,2,4.27,4.29,0.2165,0.2203,0.15,1,0.2,,,,0,3,6,0
20260520,14,7,1,2,4.64,5.1,0.2307999999999999,0.2,0.17,0,0.3846,,,,0,4,1,1
20260520,14,7,2,2,3.67,3.0,0.1235,0.0,0.17,0,0.2593,,,,0,4,6,0
20260520,14,7,3,1,1.0,,,,,0,,,,,0,4,2,0
20260520,14,7,4,1,2.0,,,,,0,,,,,0,4,5,0
20260520,14,7,5,1,3.0,6.0,,,,0,,,,,0,4,3,0
20260520,14,7,6,1,5.0,2.0,,,,0,,,,,0,4,4,0
20260520,14,8,1,2,5.67,0.0,0.3722999999999999,0.0,0.19,0,0.4286,,,,0,3,1,1
20260520,14,8,2,4,7.07,7.27,0.5366,0.4667,0.15,0,0.2593,,,,0,3,2,0
20260520,14,8,3,1,2.0,,,,,0,,,,,0,3,6,0
20260520,14,8,4,1,5.0,5.0,,,,0,,,,,0,3,4,0
20260520,14,8,5,2,5.82,5.2,0.3617,0.2857,0.13,0,0.3704,,,,0,3,3,0
20260520,14,8,6,1,2.0,,,,,0,,,,,0,3,5,0
20260520,14,9,1,2,4.01,4.8,0.129,0.2787,0.19,0,0.2,,,,0,2,3,0
20260520,14,9,2,1,1.0,,,,,0,,,,,0,2,2,0
20260520,14,9,3,1,4.75,3.79,0.3194,0.1578999999999999,0.17,0,0.4643,,,,0,2,1,1
20260520,14,9,4,2,5.82,4.91,0.3762,0.3043,0.16,0,0.2143,,,,0,2,5,0
20260520,14,9,5,1,2.0,5.0,,,,0,,,,,0,2,6,0
20260520,14,9,6,1,2.0,,,,,0,,,,,0,2,4,0
20260520,14,10,1,4,6.65,6.39,0.5044,0.5556,0.11,0,0.2941,,,,0,3,1,1
20260520,14,10,2,4,5.98,5.85,0.3971,0.4443999999999999,0.15,0,0.6875,,,,0,3,2,0
20260520,14,10,3,1,1.0,5.0,,,,0,,,,,0,3,4,0
20260520,14,10,4,1,4.0,2.0,,,,0,,,,,0,3,3,0
20260520,14,10,5,1,3.0,,,,,0,,,,,0,3,6,0
20260520,14,10,6,3,5.57,5.48,0.375,0.3939,0.17,0,0.2307999999999999,,,,0,3,5,0
20260520,14,11,1,3,6.23,6.35,0.469,0.4118,0.14,0,0.3077,,,,0,5,1,1
20260520,14,11,2,2,4.4,4.35,0.2439,0.2609,0.15,0,0.4231,,,,0,5,4,0
20260520,14,11,3,2,6.65,7.21,0.5604,0.5789,0.14,0,0.6667000000000001,,,,0,5,3,0
20260520,14,11,4,1,5.0,,,,,0,,,,,0,5,5,0
20260520,14,11,5,1,2.0,4.0,,,,0,,,,,0,5,6,0
20260520,14,11,6,3,5.21,6.94,0.3364,0.5882000000000001,0.14,0,0.1578999999999999,,,,0,5,2,0
20260520,14,12,1,4,7.23,7.0,0.5859000000000001,0.6364,0.13,1,0.4,,,,0,4,1,1
20260520,14,12,2,1,1.0,1.0,,,,0,,,,,0,4,4,0
20260520,14,12,3,4,6.06,5.88,0.4706,0.5,0.15,0,0.1875,,,,0,4,2,0
20260520,14,12,4,1,3.0,2.0,,,,0,,,,,0,4,5,0
20260520,14,12,5,1,2.0,6.0,,,,0,,,,,0,4,3,0
20260520,14,12,6,1,3.0,1.0,,,,0,,,,,0,4,6,0
20260520,15,1,1,2,3.7,4.8,0.1124,0.2,0.18,0,0.3861,,,,0,4,3,0
20260520,15,1,2,2,3.53,3.56,0.1648,0.1875,0.19,0,0.3854999999999999,,,,0,4,4,0
20260520,15,1,3,2,4.15,3.05,0.1384999999999999,0.0526,0.17,0,0.3851,,,,0,4,6,0
20260520,15,1,4,1,2.0,6.0,,,,0,,,,,0,4,1,1
20260520,15,1,5,1,3.0,,,,,0,,,,,0,4,2,0
20260520,15,1,6,1,5.0,,,,,0,,,,,0,4,5,0
20260520,15,2,1,2,4.46,4.82,0.2029,0.3182,0.18,0,0.2941,,,,0,3,1,1
20260520,15,2,2,1,5.0,3.0,,,,0,,,,,0,3,6,0
20260520,15,2,3,1,1.0,,,,,0,,,,,0,3,3,0
20260520,15,2,4,1,4.0,,,,,0,,,,,0,3,5,0
20260520,15,2,5,1,5.0,,,,,0,,,,,0,3,2,0
20260520,15,2,6,1,4.0,5.0,,,,0,,,,,0,3,4,0
20260520,15,3,1,1,4.49,3.9,0.2162,0.2414,0.22,0,0.2922,,,,0,4,5,0
20260520,15,3,2,2,4.32,5.31,0.2529,0.3846,0.14,0,0.2658,,,,0,4,6,0
20260520,15,3,3,1,3.0,,,,,0,,,,,0,4,1,1
20260520,15,3,4,2,5.41,5.57,0.3302,0.358,0.15,0,0.375,,,,0,4,3,0
20260520,15,3,5,1,6.0,,,,,0,,,,,0,4,2,0
20260520,15,3,6,1,6.0,3.0,,,,0,,,,,0,4,4,0
20260520,15,4,1,2,5.16,5.79,0.3103,0.3684,0.16,0,0.539,,,,0,3,1,1
20260520,15,4,2,1,4.0,,,,,0,,,,,0,3,3,0
20260520,15,4,3,4,6.86,7.95,0.5175,0.7368000000000001,0.15,0,0.3229999999999999,,,,0,3,5,0
20260520,15,4,4,1,1.0,2.0,,,,0,,,,,0,3,2,0
20260520,15,4,5,1,2.0,4.0,,,,0,,,,,0,3,4,0
20260520,15,4,6,1,2.0,,,,,0,,,,,0,3,6,0
20260520,15,5,1,2,3.77,1.85,0.1918,0.0,0.23,0,0.3918999999999999,,,,0,3,6,0
20260520,15,5,2,2,4.31,4.44,0.271,0.2963,0.18,0,0.4481,,,,0,3,3,0
20260520,15,5,3,2,3.69,4.33,0.1282,0.2221999999999999,0.19,0,0.3851,,,,0,3,2,0
20260520,15,5,4,1,3.0,6.0,,,,0,,,,,0,3,1,1
20260520,15,5,5,1,2.0,4.0,,,,0,,,,,0,3,5,0
20260520,15,5,6,2,4.46,3.78,0.2817,0.1667,0.15,0,0.2830999999999999,,,,0,3,4,0
20260520,15,6,1,3,6.56,6.11,0.4740999999999999,0.5263,0.16,0,0.3775,,,,0,3,1,1
20260520,15,6,2,4,5.74,6.5,0.4,0.5,0.15,0,0.2484,,,,0,3,2,0
20260520,15,6,3,2,4.21,5.27,0.2332999999999999,0.3137,0.17,0,0.3907,,,,0,3,4,0
20260520,15,6,4,2,4.43,5.2,0.2453,0.2332999999999999,0.16,0,0.3038,,,,0,3,3,0
20260520,15,6,5,1,2.0,,,,,0,,,,,0,3,6,0
20260520,15,6,6,1,2.0,,,,,0,,,,,0,3,5,0
20260520,15,7,1,3,6.52,4.62,0.5,0.1538,0.13,0,0.3519,,,,0,3,1,1
20260520,15,7,2,1,3.0,4.0,,,,0,,,,,0,3,3,0
20260520,15,7,3,1,4.0,,,,,0,,,,,0,3,4,0
20260520,15,7,4,2,4.15,3.05,0.1384999999999999,0.0526,0.17,0,0.3851,,,,0,3,5,0
20260520,15,7,5,1,5.0,,,,,0,,,,,0,3,6,0
20260520,15,7,6,1,2.0,,,,,0,,,,,0,3,2,0
20260520,15,8,1,4,5.81,6.16,0.4425,0.4694,0.16,0,0.239,,,,0,1,1,1
20260520,15,8,2,3,5.49,4.0,0.3917,0.2,0.16,0,0.2819,,,,0,1,2,0
20260520,15,8,3,2,4.95,5.73,0.2935,0.2727,0.14,0,0.3806,,,,0,1,4,0
20260520,15,8,4,3,5.75,5.48,0.4014999999999999,0.2955,0.15,0,0.462,,,,0,1,3,0
20260520,15,8,5,2,3.53,3.56,0.1648,0.1875,0.19,0,0.3854999999999999,,,,0,1,5,0
20260520,15,8,6,2,4.2,2.83,0.2273,0.0,0.18,0,0.4052,,,,0,1,6,0
20260520,15,9,1,4,6.81,6.74,0.4583,0.4815,0.14,0,0.4416,,,,1,2,1,1
20260520,15,9,2,1,4.49,3.9,0.2162,0.2414,0.22,0,0.2922,,,,1,2,4,0
20260520,15,9,3,1,2.0,2.0,,,,0,,,,,1,2,2,0
20260520,15,9,4,1,1.0,3.0,,,,0,,,,,1,2,3,0
20260520,15,9,5,1,6.0,,,,,0,,,,,1,2,6,0
20260520,15,9,6,1,1.0,5.0,,,,0,,,,,1,2,5,0
20260520,15,10,1,4,7.54,7.5,0.6,0.5417000000000001,0.14,0,0.2532999999999999,,,,1,3,1,1
20260520,15,10,2,1,3.0,3.0,,,,0,,,,,1,3,2,0
20260520,15,10,3,2,4.31,4.44,0.271,0.2963,0.18,0,0.4481,,,,1,3,4,0
20260520,15,10,4,2,5.16,5.79,0.3103,0.3684,0.16,0,0.539,,,,1,3,5,0
20260520,15,10,5,1,4.0,1.0,,,,0,,,,,1,3,3,0
20260520,15,10,6,1,2.0,,,,,0,,,,,1,3,6,0
20260520,15,11,1,4,6.31,6.16,0.4118,0.4054,0.16,0,0.3667,,,,1,2,3,0
20260520,15,11,2,4,6.86,7.95,0.5175,0.7368000000000001,0.15,0,0.3229999999999999,,,,1,2,2,0
20260520,15,11,3,1,4.0,4.0,,,,0,,,,,1,2,1,1
20260520,15,11,4,1,5.0,2.0,,,,0,,,,,1,2,6,0
20260520,15,11,5,1,1.0,,,,,0,,,,,1,2,4,0
20260520,15,11,6,4,6.58,6.45,0.5182,0.6,0.18,0,0.2645,,,,1,2,5,0
20260520,15,12,1,4,6.42,6.18,0.5113,0.4545,0.13,0,0.2975,,,,1,3,1,1
20260520,15,12,2,1,3.0,,,,,0,,,,,1,3,2,0
20260520,15,12,3,1,1.0,2.0,,,,0,,,,,1,3,4,0
20260520,15,12,4,1,6.0,,,,,0,,,,,1,3,3,0
20260520,15,12,5,1,3.0,1.0,,,,0,,,,,1,3,5,0
20260520,15,12,6,3,6.31,5.73,0.4154,0.35,0.17,0,0.3671,,,,1,3,6,0
20260520,16,1,1,3,5.64,5.36,0.3939,0.3571,0.17,0,0.2951,,,,0,3,1,1
20260520,16,1,2,1,,,,,,0,,,,,0,3,4,0
20260520,16,1,3,1,,,,,,0,,,,,0,3,3,0
20260520,16,1,4,2,4.95,4.49,0.2793,0.1837,0.14,0,0.2422,,,,0,3,6,0
20260520,16,1,5,1,,,,,,0,,,,,0,3,2,0
20260520,16,1,6,1,,,,,,0,,,,,0,3,5,0
20260520,16,2,1,2,3.96,4.81,0.1667,0.2885,0.18,0,0.2541,,,,0,3,5,0
20260520,16,2,2,2,5.72,5.67,0.4022,0.4443999999999999,0.17,0,0.3768999999999999,,,,0,3,1,1
20260520,16,2,3,2,3.47,0.0,0.1477,0.0,0.18,1,0.2857,,,,0,3,2,0
20260520,16,2,4,1,,,,,,0,,,,,0,3,4,0
20260520,16,2,5,1,,,,,,0,,,,,0,3,6,0
20260520,16,2,6,1,,,,,,0,,,,,0,3,3,0
20260520,16,3,1,2,4.93,5.17,0.2717,0.3333,0.15,0,0.24,,,,0,3,1,1
20260520,16,3,2,2,4.28,1.57,0.1505,0.0,0.17,0,0.2385,,,,0,3,3,0
20260520,16,3,3,1,,,,,,0,,,,,0,3,2,0
20260520,16,3,4,1,,,,,,0,,,,,0,3,6,0
20260520,16,3,5,2,3.25,4.46,0.1153999999999999,0.1923,0.21,0,0.2985,,,,0,3,5,0
20260520,16,3,6,1,,,,,,0,,,,,0,3,4,0
20260520,16,4,1,2,4.98,3.83,0.25,0.1553,0.18,0,0.3893,,,,0,2,6,0
20260520,16,4,2,2,4.9,4.7,0.2614,0.25,0.12,0,0.2392999999999999,,,,0,2,5,0
20260520,16,4,3,1,,,,,,0,,,,,0,2,2,0
20260520,16,4,4,4,6.86,7.33,0.5253,0.5556,0.13,0,0.3858,,,,0,2,1,1
20260520,16,4,5,1,,,,,,0,,,,,0,2,4,0
20260520,16,4,6,1,,,,,,0,,,,,0,2,3,0
20260520,16,5,1,2,4.87,3.89,0.266,0.2221999999999999,0.18,0,0.3858,,,,0,2,2,0
20260520,16,5,2,1,,,,,,0,,,,,0,2,1,1
20260520,16,5,3,1,,,,,,0,,,,,0,2,9,0
20260520,16,5,4,3,4.93,4.45,0.2647,0.3636,0.15,0,0.3178,,,,0,2,4,0
20260520,16,5,5,1,1.54,1.4,0.0,0.0,0.22,0,0.2422,,,,0,2,5,0
20260520,16,5,6,1,,,,,,0,,,,,0,2,3,0
20260520,16,6,1,2,5.06,4.11,0.2857,0.2221999999999999,0.15,0,0.3858,,,,0,3,4,0
20260520,16,6,2,4,6.18,4.89,0.4443999999999999,0.1110999999999999,0.14,0,0.3178,,,,0,3,2,0
20260520,16,6,3,3,6.25,6.3,0.4727,0.5,0.14,0,0.5115,,,,0,3,1,1
20260520,16,6,4,1,,,,,,0,,,,,0,3,5,0
20260520,16,6,5,1,,,,,,0,,,,,0,3,3,0
20260520,16,6,6,1,,,,,,0,,,,,0,3,6,0
20260520,16,7,1,2,4.92,6.35,0.2816,0.4,0.16,0,0.3797999999999999,,,,0,4,1,1
20260520,16,7,2,1,,,,,,0,,,,,0,4,3,0
20260520,16,7,3,1,,,,,,0,,,,,0,4,4,0
20260520,16,7,4,1,,,,,,0,,,,,0,4,6,0
20260520,16,7,5,1,,,,,,0,,,,,0,4,5,0
20260520,16,7,6,1,,,,,,0,,,,,0,4,2,0
20260520,16,8,1,3,5.78,4.73,0.4179,0.3333,0.16,0,0.2927,,,,0,3,1,1
20260520,16,8,2,1,,,,,,0,,,,,0,3,2,0
20260520,16,8,3,2,3.69,2.59,0.134,0.0588,0.19,0,0.3203,,,,0,3,5,0
20260520,16,8,4,1,,,,,,0,,,,,0,3,4,0
20260520,16,8,5,2,3.94,3.88,0.2152,0.2307999999999999,0.16,1,0.4331,,,,0,3,3,0
20260520,16,8,6,1,,,,,,0,,,,,0,3,6,0
20260520,16,9,1,4,5.2,0.0,0.3535,0.0,0.14,0,0.3871,,,,1,4,1,1
20260520,16,9,2,3,6.77,5.27,0.5082,0.3268999999999999,0.13,0,0.3023,,,,1,4,3,0
20260520,16,9,3,1,,,,,,0,,,,,1,4,5,0
20260520,16,9,4,1,,,,,,0,,,,,1,4,4,0
20260520,16,9,5,1,,,,,,0,,,,,1,4,2,0
20260520,16,9,6,1,,,,,,0,,,,,1,4,6,0
20260520,16,10,1,2,3.96,3.13,0.1923,0.125,0.18,0,0.4921,,,,1,2,3,0
20260520,16,10,2,4,6.86,7.33,0.5253,0.5556,0.13,0,0.3858,,,,1,2,1,1
20260520,16,10,3,1,,,,,,0,,,,,1,2,4,0
20260520,16,10,4,2,3.25,4.46,0.1153999999999999,0.1923,0.21,0,0.2985,,,,1,2,6,0
20260520,16,10,5,1,,,,,,0,,,,,1,2,2,0
20260520,16,10,6,1,,,,,,0,,,,,1,2,5,0
20260520,16,11,1,4,6.18,4.89,0.4443999999999999,0.1110999999999999,0.14,0,0.3178,,,,1,3,1,1
20260520,16,11,2,3,6.5,6.14,0.4650999999999999,0.381,0.16,0,0.2443,,,,1,3,2,0
20260520,16,11,3,2,4.92,6.35,0.2816,0.4,0.16,0,0.3797999999999999,,,,1,3,6,0
20260520,16,11,4,1,,,,,,0,,,,,1,3,3,0
20260520,16,11,5,1,,,,,,0,,,,,1,3,5,0
20260520,16,11,6,2,4.95,4.49,0.2793,0.1837,0.14,0,0.2422,,,,1,3,4,0
20260520,16,12,1,4,7.05,6.33,0.5827,0.4,0.15,1,0.3465,,,,1,2,3,0
20260520,16,12,2,3,4.93,4.45,0.2647,0.3636,0.15,0,0.3178,,,,1,2,6,0
20260520,16,12,3,4,7.99,8.29,0.5238,0.7258,0.12,0,0.2016,,,,1,2,2,0
20260520,16,12,4,1,,,,,,0,,,,,1,2,5,0
20260520,16,12,5,3,6.25,6.3,0.4727,0.5,0.14,0,0.5115,,,,1,2,1,1
20260520,16,12,6,1,,,,,,0,,,,,1,2,4,0
20260520,17,1,1,2,4.61,3.69,0.2221999999999999,0.1875,0.14,0,0.5,,,,0,0,1,1
20260520,17,1,2,1,4.96,4.97,0.3881,0.3333,0.17,0,0.4247999999999999,,,,0,0,3,0
20260520,17,1,3,1,1.0,3.0,,,,0,,,,,0,0,4,0
20260520,17,1,4,1,5.0,,,,,0,,,,,0,0,10,0
20260520,17,1,5,4,6.7,6.09,0.4545,0.4185999999999999,0.14,0,0.3974,,,,0,0,2,0
20260520,17,1,6,1,5.0,,,,,0,,,,,0,0,5,0
20260520,17,2,1,2,5.93,5.57,0.4124,0.3545,0.15,0,0.4247999999999999,,,,0,1,2,0
20260520,17,2,2,2,5.09,5.25,0.3407,0.125,0.17,0,0.3603,,,,0,1,3,0
20260520,17,2,3,1,2.0,,,,,0,,,,,0,1,4,0
20260520,17,2,4,1,6.0,2.0,,,,0,,,,,0,1,1,1
20260520,17,2,5,1,3.0,,,,,0,,,,,0,1,5,0
20260520,17,2,6,1,6.0,4.0,,,,0,,,,,0,1,6,0
20260520,17,3,1,3,5.97,5.8,0.4153,0.4,0.15,0,0.358,,,,0,2,1,1
20260520,17,3,2,2,5.02,3.78,0.3028,0.1892,0.17,0,0.3087999999999999,,,,0,2,2,0
20260520,17,3,3,1,2.0,,,,,0,,,,,0,2,3,0
20260520,17,3,4,2,4.01,4.22,0.1898999999999999,0.3333,0.15,0,0.3974,,,,0,2,4,0
20260520,17,3,5,1,5.0,6.0,,,,0,,,,,0,2,10,0
20260520,17,3,6,1,4.0,,,,,0,,,,,0,2,5,0
20260520,17,4,1,3,4.93,3.18,0.2930999999999999,0.0588,0.15,0,0.3258,,,,0,1,1,1
20260520,17,4,2,2,5.31,6.11,0.3398,0.4211,0.15,0,0.2307999999999999,,,,0,1,6,0
20260520,17,4,3,2,3.87,4.45,0.1842,0.2414,0.17,0,0.303,,,,0,1,2,0
20260520,17,4,4,1,1.0,5.0,,,,0,,,,,0,1,4,0
20260520,17,4,5,1,2.0,2.0,,,,0,,,,,0,1,5,0
20260520,17,4,6,1,5.0,1.0,,,,0,,,,,0,1,3,0
20260520,17,5,1,3,5.93,5.63,0.4,0.3429,0.15,0,0.449,,,,0,1,1,1
20260520,17,5,2,2,5.13,5.73,0.2435999999999999,0.4545,0.16,0,0.2221999999999999,,,,0,1,9,0
20260520,17,5,3,2,4.81,5.9,0.2791,0.2857,0.16,0,0.2269,,,,0,1,3,0
20260520,17,5,4,1,3.0,3.0,,,,0,,,,,0,1,4,0
20260520,17,5,5,1,5.0,2.0,,,,0,,,,,0,1,2,0
20260520,17,5,6,2,5.04,3.0,0.3011,0.0,0.2,1,0.3766,,,,0,1,7,0
20260520,17,6,1,3,5.59,3.5,0.4090999999999999,0.1,0.18,0,0.2578,,,,0,2,1,1
20260520,17,6,2,1,4.0,,,,,0,,,,,0,2,3,0
20260520,17,6,3,4,7.08,5.8,0.4881,0.4667,0.17,0,0.3423,,,,0,2,2,0
20260520,17,6,4,1,1.0,5.0,,,,0,,,,,0,2,6,0
20260520,17,6,5,1,1.0,4.0,,,,0,,,,,0,2,5,0
20260520,17,6,6,1,2.0,,,,,0,,,,,0,2,4,0
20260520,17,7,1,2,4.95,6.04,0.266,0.4559,0.14,0,0.3529,,,,0,2,1,1
20260520,17,7,2,1,1.0,5.0,,,,0,,,,,0,2,3,0
20260520,17,7,3,3,6.47,7.26,0.4882,0.5106,0.16,0,0.2307999999999999,,,,0,2,2,0
20260520,17,7,4,1,4.0,5.0,,,,0,,,,,0,2,5,0
20260520,17,7,5,1,2.24,2.24,0.0243999999999999,0.027,0.19,0,0.2585,,,,0,2,6,0
20260520,17,7,6,1,3.0,,,,,0,,,,,0,2,4,0
20260520,17,8,1,2,4.49,4.0,0.2716,0.1481,0.17,0,0.4322999999999999,,,,0,2,1,1
