date,venue_code,race_no,boat_no,racer_grade_num,win_rate,local_win_rate,national_2rate,local_2rate,st_avg,fly_count,motor_rate,exhibition_time,exhibition_st,tilt,is_night,wind_speed,rank,is_first
20251129,5,12,4,4,6.44,6.95,0.3440999999999999,0.3636,0.12,1,0.3933,6.85,0.0,-0.5,0,2,2,0
20251129,5,12,5,4,6.88,7.27,0.531,0.6,0.17,0,0.2764,6.79,0.0,-0.5,0,2,4,0
20251129,5,12,6,4,6.46,6.3,0.493,0.5079,0.14,0,0.268,6.75,0.0,-0.5,0,2,5,0
20251129,6,1,1,2,4.6,5.26,0.2903,0.3333,0.18,0,0.2380999999999999,6.72,0.0,-0.5,0,2,1,1
20251129,6,1,2,2,4.81,3.0,0.2949,0.1364,0.18,0,0.3354999999999999,6.64,0.0,-0.5,0,2,2,0
20251129,6,1,3,2,4.38,4.84,0.2473,0.3165,0.15,0,0.3218999999999999,6.77,0.0,-0.5,0,2,4,0
20251129,6,1,4,2,3.28,3.44,0.1076999999999999,0.2221999999999999,0.16,0,0.4114,6.7,0.0,-0.5,0,2,5,0
20251129,6,1,5,2,4.8,5.48,0.2376,0.381,0.16,0,0.2344,6.65,0.0,0.0,0,2,3,0
20251129,6,1,6,1,0.0,0.0,0.0,0.0,,0,0.5128,6.73,0.0,-0.5,0,2,6,0
20251129,6,2,1,2,4.65,5.2,0.2380999999999999,0.3444,0.16,0,0.2794,6.59,0.0,0.0,0,2,4,0
20251129,6,2,2,4,6.95,6.11,0.551,0.4443999999999999,0.16,0,0.3356,6.65,0.0,-0.5,0,2,5,0
20251129,6,2,3,2,3.9,3.47,0.1333,0.1176,0.18,0,0.4702,6.6,0.0,0.0,0,2,1,1
20251129,6,2,4,3,5.85,5.89,0.3824,0.4211,0.16,0,0.5063,6.64,0.0,-0.5,0,2,6,0
20251129,6,2,5,2,3.33,2.87,0.1236999999999999,0.0896,0.16,0,0.3357,6.65,0.0,0.0,0,2,3,0
20251129,6,2,6,3,5.92,5.94,0.4174,0.5,0.15,0,0.3218999999999999,6.68,0.0,0.0,0,2,2,0
20251129,6,3,1,2,4.12,4.2,0.2059,0.3,0.17,0,0.3383,,0.0,,0,3,16,0
20251129,6,3,2,2,5.74,4.13,0.3636,0.2267,0.15,0,0.3534,6.64,0.0,0.0,0,3,1,1
20251129,6,3,3,4,6.91,5.94,0.5403,0.5,0.16,0,0.2955,6.71,2.0,-0.5,0,3,4,0
20251129,6,3,4,2,4.46,3.67,0.2232,0.1667,0.13,0,0.3701,6.71,0.0,0.0,0,3,5,0
20251129,6,3,5,4,6.66,6.57,0.488,0.381,0.13,0,0.2937,6.68,0.0,0.0,0,3,2,0
20251129,6,3,6,3,6.2,4.92,0.4412,0.3333,0.16,0,0.3472,6.74,0.0,0.0,0,3,3,0
20251129,6,4,1,2,3.48,0.0,0.1477,0.0,0.19,0,0.3377,6.61,0.0,-0.5,0,3,1,1
20251129,6,4,2,3,6.03,5.97,0.3932,0.3836,0.14,0,0.3087,6.71,0.0,0.0,0,3,3,0
20251129,6,4,3,3,5.83,6.89,0.3853,0.3333,0.16,0,0.2034,6.73,0.0,0.0,0,3,2,0
20251129,6,4,4,3,4.99,6.14,0.2963,0.4375,0.16,0,0.471,6.73,0.0,-0.5,0,3,6,0
20251129,6,4,5,4,7.28,9.22,0.5562,0.7778,0.14,0,0.3028,6.82,0.0,-0.5,0,3,5,0
20251129,6,4,6,2,5.54,5.95,0.3684,0.4,0.16,0,0.3427,6.82,0.5,0.0,0,3,4,0
20251129,6,5,1,2,3.28,3.44,0.1076999999999999,0.2221999999999999,0.16,0,0.4114,6.72,0.0,-0.5,0,2,6,0
20251129,6,5,2,3,6.89,8.26,0.5433,0.6842,0.15,0,0.4118,6.77,0.0,-0.5,0,2,2,0
20251129,6,5,3,4,5.56,5.86,0.3818,0.3928999999999999,0.17,0,0.4452,6.72,0.0,-0.5,0,2,1,1
20251129,6,5,4,1,1.76,0.0,0.0,0.0,0.23,0,0.1981,6.73,0.0,-0.5,0,2,3,0
20251129,6,5,5,1,5.0,,,,,0,,6.71,0.0,0.0,0,2,5,0
20251129,6,5,6,1,4.0,,,,,0,,6.79,0.0,-0.5,0,2,4,0
20251129,6,6,1,4,6.86,6.86,0.4929,0.4828,0.17,0,0.2353,6.71,0.0,0.0,0,2,1,1
20251129,6,6,2,2,3.33,2.87,0.1236999999999999,0.0896,0.16,0,0.3357,6.65,0.0,-0.5,0,2,2,0
20251129,6,6,3,2,4.6,5.26,0.2903,0.3333,0.18,0,0.2380999999999999,6.78,0.0,-0.5,0,2,5,0
20251129,6,6,4,2,4.57,5.71,0.2778,0.381,0.16,0,0.4539,6.8,0.0,-0.5,0,2,4,0
20251129,6,6,5,1,6.0,,,,,0,,6.79,0.0,-0.5,0,2,6,0
20251129,6,6,6,2,5.55,6.11,0.3814,0.4074,0.13,0,0.2613,6.81,0.0,-0.5,0,2,3,0
20251129,6,7,1,3,5.85,5.89,0.3824,0.4211,0.16,0,0.5063,6.69,0.0,-0.5,0,2,1,1
20251129,6,7,2,1,2.0,3.0,,,,0,,6.74,0.0,-0.5,0,2,6,0
20251129,6,7,3,2,3.6,4.0,0.08,0.125,0.2,0,0.3851,6.73,0.0,-0.5,0,2,3,0
20251129,6,7,4,1,5.0,5.0,,,,0,,6.74,1.0,-0.5,0,2,2,0
20251129,6,7,5,3,6.2,4.92,0.4412,0.3333,0.16,0,0.3472,6.62,0.0,0.0,0,2,4,0
20251129,6,7,6,2,4.42,3.29,0.2418,0.125,0.18,0,0.3107999999999999,6.63,0.0,0.0,0,2,5,0
20251129,6,8,1,3,6.03,5.97,0.3932,0.3836,0.14,0,0.3087,6.65,0.0,0.0,0,1,1,1
20251129,6,8,2,3,6.28,6.79,0.5078,0.4828,0.14,0,0.2836,6.74,0.0,0.0,0,1,2,0
20251129,6,8,3,2,4.12,3.97,0.1884,0.1935,0.19,1,0.4214,6.79,0.0,0.0,0,1,5,0
20251129,6,8,4,1,1.0,5.0,,,,0,,6.75,0.0,0.0,0,1,4,0
20251129,6,8,5,2,4.81,3.0,0.2949,0.1364,0.18,0,0.3354999999999999,6.75,0.0,-0.5,0,1,6,0
20251129,6,8,6,4,6.66,6.57,0.488,0.381,0.13,0,0.2937,6.74,0.0,0.0,0,1,3,0
20251129,6,9,1,3,5.44,5.43,0.3697,0.3913,0.18,0,0.3268,6.76,0.0,-0.5,0,0,2,0
20251129,6,9,2,2,4.46,3.67,0.2232,0.1667,0.13,0,0.3701,6.68,0.0,0.0,0,0,4,0
20251129,6,9,3,1,5.0,4.0,,,,0,,6.68,0.0,-0.5,0,0,5,0
20251129,6,9,4,4,6.1,5.97,0.4454,0.3939,0.16,0,0.3267,6.67,0.0,0.5,0,0,3,0
20251129,6,9,5,1,0.0,0.0,0.0,0.0,,0,0.5128,6.73,0.0,-0.5,0,0,6,0
20251129,6,9,6,1,6.0,6.0,,,,0,,6.7,0.0,-0.5,0,0,1,1
20251129,6,10,1,4,6.79,6.77,0.439,0.3846,0.14,0,0.2754,6.63,0.0,0.0,0,1,1,1
20251129,6,10,2,2,4.38,4.84,0.2473,0.3165,0.15,0,0.3218999999999999,6.72,0.0,-0.5,0,1,6,0
20251129,6,10,3,1,1.0,4.0,,,,0,,6.68,0.5,0.0,0,1,4,0
20251129,6,10,4,1,6.0,,,,,0,,6.69,0.5,-0.5,0,1,2,0
20251129,6,10,5,1,1.0,2.0,,,,0,,6.72,0.0,-0.5,0,1,3,0
20251129,6,10,6,1,6.0,,,,,0,,6.71,0.5,-0.5,0,1,5,0
20251129,6,11,1,4,7.36,7.88,0.6696,0.68,0.14,0,0.295,6.66,1.0,-0.5,0,1,1,1
20251129,6,11,2,1,2.0,2.0,,,,0,,6.77,0.0,-0.5,0,1,6,0
20251129,6,11,3,2,4.65,5.2,0.2380999999999999,0.3444,0.16,0,0.2794,6.74,0.0,0.0,0,1,3,0
20251129,6,11,4,3,5.83,6.89,0.3853,0.3333,0.16,0,0.2034,6.69,0.0,0.0,0,1,2,0
20251129,6,11,5,1,2.0,6.0,,,,0,,6.68,2.0,-0.5,0,1,5,0
20251129,6,11,6,3,6.89,8.26,0.5433,0.6842,0.15,0,0.4118,6.7,0.0,-0.5,0,1,4,0
20251129,6,12,1,4,7.28,9.22,0.5562,0.7778,0.14,0,0.3028,6.61,0.0,-0.5,0,1,1,1
20251129,6,12,2,1,2.0,1.0,,,,0,,6.75,0.0,0.0,0,1,2,0
20251129,6,12,3,3,5.08,6.93,0.3304999999999999,0.5172,0.18,0,0.1835,6.76,0.0,-0.5,0,1,5,0
20251129,6,12,4,1,3.0,3.0,,,,0,,6.7,0.0,0.0,0,1,4,0
20251129,6,12,5,1,1.0,3.0,,,,0,,6.71,0.0,0.0,0,1,6,0
20251129,6,12,6,1,3.0,5.0,,,,0,,6.75,0.0,0.0,0,1,3,0
20251129,8,1,1,4,6.69,6.18,0.4867,0.4242,0.18,0,0.1176,6.73,0.0,-0.5,0,1,1,1
20251129,8,1,2,2,5.58,0.0,0.3226,0.0,0.2,0,0.1176,6.78,0.0,0.0,0,1,2,0
20251129,8,1,3,2,4.56,3.88,0.2051,0.25,0.18,0,0.2221999999999999,6.78,0.0,-0.5,0,1,3,0
20251129,8,1,4,2,3.86,2.52,0.1687999999999999,0.0951999999999999,0.17,0,0.6,6.7,0.0,0.0,0,1,5,0
20251129,8,1,5,1,5.48,6.43,0.3524,0.4286,0.17,0,0.125,6.79,0.0,0.0,0,1,4,0
20251129,8,1,6,2,4.52,5.27,0.2151,0.2667,0.18,0,0.1176,6.75,1.0,0.0,0,1,6,0
20251129,8,2,1,2,4.58,3.88,0.2019999999999999,0.16,0.21,0,0.1667,6.75,0.5,-0.5,0,2,3,0
20251129,8,2,2,2,6.19,6.24,0.3889,0.4268,0.16,0,0.7273000000000001,6.74,1.0,-0.5,0,2,5,0
20251129,8,2,3,4,7.24,6.3,0.5041,0.4,0.15,0,0.1667,6.74,0.0,0.0,0,2,1,1
20251129,8,2,4,3,5.64,5.4,0.368,0.35,0.18,0,0.5,6.69,0.0,-0.5,0,2,2,0
20251129,8,2,5,4,6.88,7.63,0.5135000000000001,0.6570999999999999,0.15,0,0.4545,6.7,0.0,-0.5,0,2,4,0
20251129,8,2,6,1,1.63,0.0,0.0143,0.0,,0,0.7,6.71,1.5,-0.5,0,2,6,0
20251129,8,3,1,1,3.32,0.0,0.0972,0.0,0.15,0,0.25,6.85,0.0,-0.5,0,1,6,0
20251129,8,3,2,3,5.41,5.13,0.3333,0.3333,0.15,0,0.5455,6.69,0.0,-0.5,0,1,4,0
20251129,8,3,3,2,5.18,5.24,0.3278999999999999,0.32,0.17,0,0.1110999999999999,6.81,1.5,0.0,0,1,5,0
20251129,8,3,4,3,6.16,6.5,0.4085,0.375,0.17,0,0.6364,6.71,0.0,-0.5,0,1,1,1
20251129,8,3,5,2,4.97,4.5,0.2778,0.1667,0.14,0,0.3,6.77,0.0,-0.5,0,1,2,0
20251129,8,3,6,4,5.42,5.54,0.3178,0.36,0.18,0,0.3,6.63,0.0,0.0,0,1,3,0
20251129,8,4,1,2,3.86,0.0,0.2184,0.0,0.21,0,0.125,6.67,0.0,0.0,0,2,4,0
20251129,8,4,2,2,4.3,4.35,0.2525,0.3,0.18,0,0.0,6.81,0.0,-0.5,0,2,5,0
20251129,8,4,3,3,5.11,5.09,0.296,0.2273,0.15,0,0.3333,6.81,0.0,-0.5,0,2,2,0
20251129,8,4,4,4,7.08,7.76,0.48,0.5952000000000001,0.13,0,0.0588,6.73,0.0,0.0,0,2,3,0
20251129,8,4,5,3,6.51,6.37,0.4552,0.4146,0.13,0,0.5,6.75,0.0,-0.5,0,2,1,1
20251129,8,4,6,2,2.9,3.33,0.0975999999999999,0.0,0.21,0,0.1765,6.73,0.0,0.0,0,2,6,0
20251129,8,5,1,4,6.25,6.4,0.4844,0.52,0.15,0,0.2,6.73,0.0,0.0,0,2,1,1
20251129,8,5,2,2,4.13,5.71,0.2257999999999999,0.3571,0.17,0,0.125,6.7,0.0,0.0,0,2,6,0
20251129,8,5,3,2,4.52,5.27,0.2151,0.2667,0.18,0,0.1176,6.77,1.0,-0.5,0,2,5,0
20251129,8,5,4,1,2.0,,,,,0,,6.8,0.0,-0.5,0,2,2,0
20251129,8,5,5,1,6.0,,,,,0,,6.74,0.0,0.0,0,2,3,0
20251129,8,5,6,4,6.94,9.29,0.4761999999999999,1.0,0.14,0,0.0,6.68,0.0,0.0,0,2,4,0
20251129,8,6,1,3,6.29,8.42,0.4706,0.6667000000000001,0.18,0,0.4545,6.72,0.0,-0.5,0,1,1,1
20251129,8,6,2,2,5.47,5.45,0.3550999999999999,0.3182,0.18,0,0.2857,6.76,0.0,-0.5,0,1,3,0
20251129,8,6,3,1,4.76,6.5,0.2828,0.375,0.14,0,0.5,6.75,0.5,0.0,0,1,5,0
20251129,8,6,4,4,6.56,7.74,0.5,0.7436,0.13,0,0.0,6.74,0.0,-0.5,0,1,4,0
20251129,8,6,5,2,4.56,3.88,0.2051,0.25,0.18,0,0.2221999999999999,6.81,0.0,0.0,0,1,2,0
20251129,8,6,6,3,6.34,7.36,0.4803,0.5909,0.15,0,0.2778,6.82,0.5,0.0,0,1,6,0
20251129,8,7,1,3,5.07,5.95,0.3134,0.35,0.18,0,0.125,6.84,0.0,0.0,0,1,1,1
20251129,8,7,2,1,5.48,6.43,0.3524,0.4286,0.17,0,0.125,6.75,0.0,-0.5,0,1,2,0
20251129,8,7,3,1,4.0,,,,,0,,6.82,0.0,-0.5,0,1,3,0
20251129,8,7,4,1,3.0,,,,,0,,6.82,0.0,-0.5,0,1,5,0
20251129,8,7,5,3,5.64,5.56,0.3333,0.4815,0.18,0,0.5,6.76,0.0,-0.5,0,1,4,0
20251129,8,7,6,2,3.86,2.52,0.1687999999999999,0.0951999999999999,0.17,0,0.6,6.79,0.0,0.0,0,1,6,0
20251129,8,8,1,2,4.16,5.0,0.1646,0.2221999999999999,0.16,0,0.25,6.76,0.0,-0.5,0,2,1,1
20251129,8,8,2,3,5.82,6.38,0.4191,0.4688,0.14,0,0.2632,6.77,0.5,0.0,0,2,2,0
20251129,8,8,3,2,4.3,4.35,0.2525,0.3,0.18,0,0.0,6.82,0.0,-0.5,0,2,3,0
20251129,8,8,4,1,6.0,,,,,0,,6.75,0.0,0.0,0,2,4,0
20251129,8,8,5,1,1.63,0.0,0.0143,0.0,,0,0.7,6.75,1.5,0.0,0,2,6,0
20251129,8,8,6,1,6.0,,,,,0,,6.83,0.0,0.0,0,2,5,0
20251129,8,9,1,4,7.08,7.76,0.48,0.5952000000000001,0.13,0,0.0588,6.76,0.0,0.0,0,1,1,1
20251129,8,9,2,2,5.93,4.65,0.4478999999999999,0.2987,0.19,0,0.7273000000000001,6.83,0.0,-0.5,0,1,6,0
20251129,8,9,3,1,3.0,1.0,,,,0,,6.83,0.0,0.0,0,1,2,0
20251129,8,9,4,1,3.0,2.0,,,,0,,6.79,0.0,0.0,0,1,5,0
20251129,8,9,5,1,2.0,1.0,,,,0,,6.83,0.0,0.0,0,1,4,0
20251129,8,9,6,1,6.0,,,,,0,,6.77,0.0,0.0,0,1,3,0
20251129,8,10,1,4,5.42,5.54,0.3178,0.36,0.18,0,0.3,6.73,0.0,0.0,0,1,1,1
20251129,8,10,2,1,4.0,1.0,,,,0,,6.75,0.0,-0.5,0,1,2,0
20251129,8,10,3,1,1.0,1.0,,,,0,,6.76,0.0,-0.5,0,1,3,0
20251129,8,10,4,2,3.86,0.0,0.2184,0.0,0.21,0,0.125,6.68,0.0,0.0,0,1,5,0
20251129,8,10,5,3,6.29,8.42,0.4706,0.6667000000000001,0.18,0,0.4545,6.85,0.0,-0.5,0,1,4,0
20251129,8,10,6,1,3.0,4.0,,,,0,,6.78,0.0,0.0,0,1,6,0
20251129,8,11,1,3,6.34,7.36,0.4803,0.5909,0.15,0,0.2778,6.71,1.0,-0.5,0,1,1,1
20251129,8,11,2,3,6.51,6.37,0.4552,0.4146,0.13,0,0.5,6.75,0.5,-0.5,0,1,2,0
20251129,8,11,3,1,6.0,5.0,,,,0,,6.67,0.0,-0.5,0,1,5,0
20251129,8,11,4,1,6.0,3.0,,,,0,,6.75,0.0,-0.5,0,1,3,0
20251129,8,11,5,4,6.69,6.18,0.4867,0.4242,0.18,0,0.1176,6.71,0.0,0.0,0,1,4,0
20251129,8,11,6,1,5.0,2.0,,,,0,,6.79,0.0,0.0,0,1,6,0
20251129,8,12,1,4,6.94,9.29,0.4761999999999999,1.0,0.14,0,0.0,6.59,0.0,0.0,0,1,1,1
20251129,8,12,2,3,5.64,5.56,0.3333,0.4815,0.18,0,0.5,6.69,0.0,-0.5,0,1,2,0
20251129,8,12,3,1,2.0,5.0,,,,0,,6.76,0.0,-0.5,0,1,4,0
20251129,8,12,4,1,4.76,6.5,0.2828,0.375,0.14,0,0.5,6.75,0.5,-0.5,0,1,5,0
20251129,8,12,5,1,4.0,,,,,0,,6.69,1.0,0.0,0,1,3,0
20251129,8,12,6,2,4.13,5.71,0.2257999999999999,0.3571,0.17,0,0.125,6.67,0.0,0.5,0,1,6,0
20251129,9,1,1,4,6.6,6.88,0.4841,0.5,0.16,0,0.2864,6.71,0.0,0.0,0,3,1,1
20251129,9,1,2,2,5.3,4.47,0.4074,0.2941,0.15,0,0.4039,6.69,0.0,-0.5,0,3,4,0
20251129,9,1,3,2,4.95,5.75,0.2353,0.3853999999999999,0.16,0,0.4293,6.72,0.0,-0.5,0,3,5,0
20251129,9,1,4,2,4.68,5.6,0.2763,0.5,0.19,0,0.4673,6.67,0.0,-0.5,0,3,6,0
20251129,9,1,5,2,5.02,4.56,0.2613,0.2059,0.16,0,0.4443999999999999,6.71,0.0,0.0,0,3,3,0
20251129,9,1,6,2,2.66,2.12,0.1211999999999999,0.0588,0.19,0,0.4028,6.73,0.0,-0.5,0,3,2,0
20251129,9,2,1,1,4.28,3.42,0.2208999999999999,0.1538,0.21,0,0.3393,6.69,0.0,0.0,0,3,4,0
20251129,9,2,2,2,2.76,4.31,0.0588,0.3125,0.22,0,0.3164,6.75,0.0,-0.5,0,3,3,0
20251129,9,2,3,2,4.51,3.0,0.2029,0.0,0.17,0,0.345,6.69,2.5,0.0,0,3,5,0
20251129,9,2,4,2,4.59,4.45,0.2169,0.35,0.17,0,0.3425999999999999,6.61,0.0,-0.5,0,3,2,0
20251129,9,2,5,2,4.7,4.48,0.2391,0.2,0.2,0,0.3066,6.74,0.0,0.0,0,3,6,0
20251129,9,2,6,2,4.78,4.17,0.2603,0.2221999999999999,0.16,0,0.3795,6.77,0.0,-0.5,0,3,1,1
20251129,9,3,1,2,4.29,4.9,0.2667,0.34,0.16,0,0.4045,6.67,0.0,-0.5,0,4,1,1
20251129,9,3,2,4,6.18,7.44,0.3656,0.4443999999999999,0.13,0,0.3086,6.7,0.0,0.0,0,4,6,0
20251129,9,3,3,3,5.05,6.8,0.2791,0.6,0.15,0,0.3267,6.71,0.0,-0.5,0,4,2,0
20251129,9,3,4,3,5.97,3.69,0.4435,0.1538,0.16,0,0.2952,6.67,0.0,0.0,0,4,3,0
20251129,9,3,5,3,5.45,5.59,0.3182,0.3333,0.14,0,0.3661999999999999,6.73,0.0,-0.5,0,4,5,0
20251129,9,3,6,2,5.35,0.0,0.3235,0.0,0.17,0,0.4406,6.8,0.0,-0.5,0,4,4,0
20251129,9,4,1,2,3.55,0.0,0.15,0.0,0.16,0,0.4023,6.64,0.0,-0.5,0,3,1,1
20251129,9,4,2,3,6.2,5.88,0.4629999999999999,0.4476,0.15,0,0.3151,6.64,0.0,0.0,0,3,4,0
20251129,9,4,3,4,6.68,6.28,0.4614999999999999,0.3889,0.15,0,0.3922,6.75,1.0,-0.5,0,3,3,0
20251129,9,4,4,4,6.65,6.47,0.4159,0.5789,0.15,0,0.3277,6.65,0.0,0.0,0,3,2,0
20251129,9,4,5,3,5.44,5.17,0.3143,0.2292,0.16,0,0.4096,6.69,0.0,-0.5,0,3,5,0
20251129,9,4,6,2,4.59,5.87,0.2307999999999999,0.4,0.18,0,0.3917,6.54,0.0,3.0,0,3,6,0
20251129,9,5,1,4,6.67,5.9,0.5238,0.4,0.15,0,0.3774,6.64,0.0,0.0,0,3,1,1
20251129,9,5,2,2,5.21,2.89,0.3143,0.0,0.21,0,0.3051999999999999,6.68,0.0,0.0,0,3,2,0
20251129,9,5,3,2,4.71,5.63,0.2317,0.3721,0.17,0,0.3756,6.66,0.0,-0.5,0,3,4,0
20251129,9,5,4,2,4.11,4.28,0.2221999999999999,0.275,0.17,0,0.3936,6.7,0.0,-0.5,0,3,3,0
20251129,9,5,5,2,5.37,4.65,0.3544,0.3,0.17,0,0.4,6.73,0.0,-0.5,0,3,5,0
20251129,9,5,6,2,5.27,0.0,0.2879,0.0,0.18,0,0.3772,6.69,0.5,-0.5,0,3,6,0
20251129,9,6,1,2,5.3,4.47,0.4074,0.2941,0.15,0,0.4039,6.67,0.0,-0.5,0,3,3,0
20251129,9,6,2,4,6.37,7.53,0.4497,0.6369,0.14,0,0.3045,6.69,0.0,0.0,0,3,1,1
20251129,9,6,3,4,6.67,6.14,0.4861,0.4545,0.15,0,0.3206,6.66,0.0,-0.5,0,3,2,0
20251129,9,6,4,3,5.63,4.75,0.3387,0.25,0.17,0,0.2455999999999999,6.72,0.0,-0.5,0,3,5,0
20251129,9,6,5,2,3.84,0.0,0.1578999999999999,0.0,0.16,0,0.3425,6.7,0.0,-0.5,0,3,4,0
20251129,9,6,6,2,3.65,0.0,0.2941,0.0,0.12,1,0.2910999999999999,6.69,0.0,0.5,0,3,6,0
20251129,9,7,1,2,4.51,3.0,0.2029,0.0,0.17,0,0.345,6.68,2.5,0.0,0,3,2,0
20251129,9,7,2,2,6.15,6.22,0.431,0.431,0.13,0,0.3162999999999999,6.74,0.0,0.0,0,3,3,0
20251129,9,7,3,3,4.87,0.0,0.3564,0.0,0.17,0,0.3586,6.7,0.0,-0.5,0,3,6,0
20251129,9,7,4,3,5.51,5.45,0.3529,0.3636,0.16,0,0.3485,6.77,0.0,-0.5,0,3,5,0
20251129,9,7,5,4,7.1,6.15,0.5,0.3461999999999999,0.14,0,0.3621,6.71,0.0,0.0,0,3,1,1
20251129,9,7,6,3,5.98,5.36,0.4211,0.3636,0.18,0,0.4321,6.69,0.0,-0.5,0,3,4,0
20251129,9,8,1,2,4.7,4.48,0.2391,0.2,0.2,0,0.3066,6.73,0.0,-0.5,0,3,4,0
20251129,9,8,2,4,6.69,7.56,0.313,0.4443999999999999,0.16,0,0.3843,6.74,0.0,0.0,0,3,2,0
20251129,9,8,3,3,6.28,6.97,0.425,0.5333,0.15,0,0.3172,6.73,0.0,-0.5,0,3,1,1
20251129,9,8,4,2,5.35,0.0,0.3235,0.0,0.17,0,0.4406,6.77,0.0,-0.5,0,3,6,0
20251129,9,8,5,2,4.77,4.28,0.3103,0.2,0.19,0,0.3988,6.75,0.0,-0.5,0,3,5,0
20251129,9,8,6,4,6.65,6.47,0.4159,0.5789,0.15,0,0.3277,6.71,0.0,0.0,0,3,3,0
20251129,9,9,1,3,5.44,5.17,0.3143,0.2292,0.16,0,0.4096,6.66,0.0,-0.5,0,3,1,1
20251129,9,9,2,2,4.68,5.6,0.2763,0.5,0.19,0,0.4673,,0.0,,0,3,16,0
20251129,9,9,3,4,6.25,6.73,0.4818,0.5,0.13,0,0.2996,6.73,0.0,0.0,0,3,4,0
20251129,9,9,4,2,5.21,2.89,0.3143,0.0,0.21,0,0.3051999999999999,6.75,0.0,0.0,0,3,2,0
20251129,9,9,5,3,6.35,4.74,0.4597,0.3157999999999999,0.19,0,0.3818,6.85,1.0,0.0,0,3,3,0
20251129,9,9,6,4,6.18,7.44,0.3656,0.4443999999999999,0.13,0,0.3086,6.8,0.0,0.0,0,3,5,0
20251129,9,10,1,3,5.05,6.8,0.2791,0.6,0.15,0,0.3267,6.78,0.0,-0.5,0,3,1,1
20251129,9,10,2,4,6.48,4.25,0.4097999999999999,0.125,0.16,0,0.3379999999999999,6.83,0.0,-0.5,0,3,3,0
20251129,9,10,3,2,4.11,4.28,0.2221999999999999,0.275,0.17,0,0.3936,6.75,0.0,-0.5,0,3,6,0
20251129,9,10,4,4,6.68,6.28,0.4614999999999999,0.3889,0.15,0,0.3922,6.81,1.0,-0.5,0,3,2,0
20251129,9,10,5,2,4.59,4.45,0.2169,0.35,0.17,0,0.3425999999999999,6.71,0.0,-0.5,0,3,4,0
20251129,9,10,6,3,5.63,4.75,0.3387,0.25,0.17,0,0.2455999999999999,6.75,0.0,-0.5,0,3,5,0
20251129,9,11,1,4,6.37,7.53,0.4497,0.6369,0.14,0,0.3045,6.65,0.0,0.0,0,3,1,1
20251129,9,11,2,2,5.37,4.65,0.3544,0.3,0.17,0,0.4,6.7,0.0,-0.5,0,3,3,0
20251129,9,11,3,3,5.45,5.59,0.3182,0.3333,0.14,0,0.3661999999999999,6.78,0.0,-0.5,0,3,6,0
20251129,9,11,4,2,6.15,6.22,0.431,0.431,0.13,0,0.3162999999999999,6.76,0.0,0.0,0,3,4,0
20251129,9,11,5,4,6.6,6.88,0.4841,0.5,0.16,0,0.2864,6.69,0.0,0.0,0,3,2,0
20251129,9,11,6,3,6.2,5.88,0.4629999999999999,0.4476,0.15,0,0.3151,6.74,0.0,0.0,0,3,5,0
20251129,9,12,1,4,6.69,7.56,0.313,0.4443999999999999,0.16,0,0.3843,6.73,0.0,0.0,0,3,1,1
20251129,9,12,2,4,6.67,5.9,0.5238,0.4,0.15,0,0.3774,6.74,0.0,-0.5,0,3,2,0
20251129,9,12,3,3,5.98,5.36,0.4211,0.3636,0.18,0,0.4321,6.79,0.0,-0.5,0,3,4,0
20251129,9,12,4,2,4.95,5.75,0.2353,0.3853999999999999,0.16,0,0.4293,6.76,0.0,0.0,0,3,6,0
20251129,9,12,5,4,6.67,6.14,0.4861,0.4545,0.15,0,0.3206,6.7,0.0,-0.5,0,3,3,0
20251129,9,12,6,3,5.97,3.69,0.4435,0.1538,0.16,0,0.2952,6.68,0.0,0.0,0,3,5,0
20251129,12,1,1,2,2.82,1.96,0.1373,0.0268,0.19,0,0.3356,6.83,0.0,-0.5,0,0,5,0
20251129,12,1,2,2,3.76,1.38,0.1646999999999999,0.0,0.18,0,0.2914,6.78,0.0,-0.5,0,0,2,0
20251129,12,1,3,2,5.07,0.0,0.3068,0.0,0.18,0,0.2808,6.88,0.5,-0.5,0,0,1,1
20251129,12,1,4,1,1.95,1.25,0.0133,0.0,0.19,0,0.3481,6.84,0.0,-0.5,0,0,3,0
20251129,12,1,5,2,4.27,2.5,0.1959,0.0,0.21,0,0.2614,6.79,0.0,-0.5,0,0,6,0
20251129,12,1,6,2,4.0,0.0,0.1867,0.0,0.25,0,0.2781,6.85,1.0,-0.5,0,0,4,0
20251129,12,2,1,2,4.49,2.63,0.2527,0.125,0.18,0,0.2483,6.88,0.0,-0.5,0,0,1,1
20251129,12,2,2,2,3.7,3.17,0.1545,0.2221999999999999,0.21,0,0.3041,6.85,0.0,-0.5,0,0,3,0
20251129,12,2,3,1,3.15,1.71,0.1067,0.0108,0.29,0,0.3493,6.85,0.0,-0.5,0,0,2,0
20251129,12,2,4,2,3.48,0.0,0.1215,0.0,0.21,0,0.331,6.88,0.0,-0.5,0,0,5,0
20251129,12,2,5,2,3.63,2.67,0.1389,0.1110999999999999,0.18,0,0.3377,6.84,0.0,-0.5,0,0,4,0
20251129,12,2,6,1,2.06,1.68,0.0469,0.04,0.16,0,0.2138,6.81,1.5,-0.5,0,0,6,0
20251129,12,3,1,2,5.26,5.53,0.3208,0.4736999999999999,0.21,0,0.3014,6.81,0.0,-0.5,0,0,6,0
